[00:01:08] [Server thread/INFO]: <Irx99> -272 -224
[00:01:35] [Server thread/INFO]: <Irx99> portal en -> -300 -250 aprox
[00:02:02] [Server thread/INFO]: <Irx99> -38 -31 en el nether
[00:30:08] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:30:23] [Server thread/INFO]: Lalmeja has made the advancement [Ol' Betsy]
[00:33:42] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:36:12] [User Authenticator #8/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[00:36:12] [Server thread/INFO]: Tactical_July[/90.173.206.174:11692] logged in with entity id 47433 at (-515.3332496828516, 71.9375, -1666.277696538481)
[00:36:12] [Server thread/INFO]: Tactical_July joined the game
[00:36:33] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[00:36:33] [Server thread/INFO]: Lalmeja left the game
[00:41:30] [User Authenticator #9/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[00:41:30] [Server thread/INFO]: Lalmeja[/83.53.215.253:53594] logged in with entity id 50749 at (-535.8316316453568, 79.9375, -1671.5089115616752)
[00:41:30] [Server thread/INFO]: Lalmeja joined the game
[00:44:00] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:44:15] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:49:23] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:54:14] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[00:55:08] [Server thread/INFO]: [Irx99: Gave 5 [Firework Rocket] to Lalmeja]
[00:59:21] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:00:25] [Server thread/INFO]: [Irx99: Gave 1 [Firework Rocket] to Lalmeja]
[01:01:12] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:07:01] [Server thread/INFO]: Agonesc has made the advancement [Enchanter]
[01:07:30] [Server thread/INFO]: Irx99 fell out of the world
[01:07:30] [Server thread/INFO]: [Irx99: Killed 2 entities]
[01:07:47] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[01:07:47] [Server thread/INFO]: Lalmeja left the game
[01:07:48] [Server thread/WARN]: handleDisconnection() called twice
[01:07:50] [Server thread/INFO]: Tactical_July lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Tactical_July left the game
[01:07:50] [Server thread/INFO]: Agonesc lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Agonesc left the game
[01:10:26] [Server thread/INFO]: [Irx99: Killed Small Fireball]
[01:14:43] [User Authenticator #10/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[01:14:43] [Server thread/INFO]: Tactical_July[/90.173.206.174:12358] logged in with entity id 66819 at (-530.3000000119209, 72.0, -1638.6420012167516)
[01:14:43] [Server thread/INFO]: Tactical_July joined the game
[01:17:45] [User Authenticator #11/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[01:17:45] [Server thread/INFO]: Lalmeja[/83.53.215.253:54074] logged in with entity id 67341 at (-529.3065000495436, 74.00133597911214, -1645.012499988079)
[01:17:45] [Server thread/INFO]: Lalmeja joined the game
[01:22:36] [Server thread/INFO]: Lalmeja has reached the goal [Beaconator]
[01:22:36] [Server thread/INFO]: Lalmeja has made the advancement [Bring Home the Beacon]
[01:24:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-194} gh{x=-283, y=96, z=-194}
[02:47:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=64, z=-216} gh{x=-295, y=64, z=-215}
[02:47:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=64, z=-216} gh{x=-295, y=64, z=-215}
[02:47:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=64, z=-216} gh{x=-295, y=64, z=-215}
[02:47:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=64, z=-216} gh{x=-295, y=64, z=-215}
[02:47:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=64, z=-216} gh{x=-295, y=64, z=-215}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=64, z=-200} gh{x=-287, y=63, z=-199}
[02:48:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=65, z=-199} gh{x=-298, y=64, z=-198}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=64, z=-199} gh{x=-286, y=65, z=-205}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=64, z=-217} gh{x=-284, y=64, z=-216}
[02:48:41] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=64, z=-215} gh{x=-289, y=64, z=-214}
[02:48:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=64, z=-215} gh{x=-289, y=64, z=-214}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=63, z=-216} gh{x=-279, y=62, z=-218}
[02:48:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=63, z=-210} gh{x=-294, y=63, z=-211}
[02:48:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=62, z=-212} gh{x=-299, y=62, z=-211}
[02:48:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=62, z=-212} gh{x=-299, y=62, z=-211}
[02:48:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=62, z=-212} gh{x=-299, y=62, z=-211}
[02:48:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=61, z=-206} gh{x=-274, y=61, z=-206}
[02:48:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=59, z=-203} gh{x=-274, y=60, z=-203}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=62, z=-209} gh{x=-295, y=62, z=-206}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=60, z=-211} gh{x=-293, y=60, z=-210}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=62, z=-212} gh{x=-290, y=62, z=-212}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=60, z=-219} gh{x=-296, y=59, z=-218}
[02:49:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-302, y=61, z=-220} gh{x=-304, y=59, z=-216}
[02:49:59] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=60, z=-196} gh{x=-293, y=63, z=-195}
[02:50:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=63, z=-200} gh{x=-294, y=63, z=-201}
[02:50:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=58, z=-207} gh{x=-291, y=57, z=-208}
[02:50:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=58, z=-207} gh{x=-291, y=57, z=-208}
[02:50:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=58, z=-207} gh{x=-291, y=57, z=-208}
[02:50:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=58, z=-207} gh{x=-291, y=57, z=-208}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=59, z=-209} gh{x=-294, y=58, z=-209}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=61, z=-211} gh{x=-294, y=60, z=-212}
[02:50:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=60, z=-214} gh{x=-290, y=63, z=-213}
[02:50:25] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=60, z=-205} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=59, z=-204} gh{x=-292, y=59, z=-205}
[02:50:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=60, z=-199} gh{x=-288, y=59, z=-197}
[02:50:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=59, z=-197} gh{x=-284, y=60, z=-197}
[02:50:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=59, z=-197} gh{x=-286, y=58, z=-197}
[02:50:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=53, z=-197} gh{x=-286, y=53, z=-197}
[02:50:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=53, z=-197} gh{x=-286, y=53, z=-197}
[02:50:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=53, z=-197} gh{x=-286, y=53, z=-197}
[02:50:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=48, z=-197} gh{x=-284, y=49, z=-197}
[02:50:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=48, z=-197} gh{x=-284, y=49, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=48, z=-197} gh{x=-284, y=48, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=48, z=-197} gh{x=-284, y=48, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=47, z=-197} gh{x=-284, y=47, z=-197}
[02:50:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=51, z=-201} gh{x=-290, y=49, z=-201}
[02:50:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=51, z=-201} gh{x=-290, y=49, z=-201}
[02:50:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=51, z=-201} gh{x=-290, y=49, z=-201}
[02:50:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=51, z=-201} gh{x=-290, y=49, z=-201}
[02:50:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=51, z=-201} gh{x=-290, y=49, z=-201}
[02:50:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:50:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:50:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:50:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:50:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:50:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-201} gh{x=-290, y=53, z=-202}
[02:51:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=55, z=-206} gh{x=-287, y=55, z=-207}
[02:51:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=55, z=-206} gh{x=-287, y=55, z=-207}
[02:51:00] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=55, z=-206} gh{x=-287, y=55, z=-207}
[02:51:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=56, z=-205} gh{x=-285, y=56, z=-204}
[02:51:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=56, z=-205} gh{x=-285, y=56, z=-204}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=61, z=-205} gh{x=-281, y=61, z=-205}
[02:51:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-325, y=64, z=-195} gh{x=-325, y=63, z=-195}
[02:51:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-325, y=64, z=-195} gh{x=-325, y=63, z=-195}
[02:51:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-340, y=70, z=-195} gh{x=-341, y=70, z=-195}
[02:51:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-340, y=70, z=-195} gh{x=-342, y=70, z=-195}
[02:51:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-340, y=70, z=-195} gh{x=-342, y=70, z=-195}
[02:51:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-340, y=70, z=-195} gh{x=-342, y=70, z=-195}
[02:51:42] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-340, y=70, z=-195} gh{x=-342, y=70, z=-195}
[02:51:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-343, y=71, z=-195} gh{x=-345, y=71, z=-195}
[02:51:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-343, y=71, z=-195} gh{x=-343, y=69, z=-195}
[02:51:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-198} gh{x=-352, y=76, z=-197}
[02:51:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-198} gh{x=-352, y=76, z=-197}
[02:51:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-198} gh{x=-352, y=76, z=-197}
[02:51:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-198} gh{x=-352, y=76, z=-197}
[02:51:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-198} gh{x=-352, y=76, z=-197}
[02:51:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-196} gh{x=-352, y=80, z=-199}
[02:51:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-352, y=78, z=-196} gh{x=-352, y=80, z=-199}
[02:52:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=63, z=-215} gh{x=-284, y=61, z=-214}
[02:52:22] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=63, z=-214} gh{x=-288, y=61, z=-207}
[02:52:22] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=63, z=-214} gh{x=-288, y=61, z=-207}
[02:53:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=61, z=-195} gh{x=-275, y=60, z=-201}
[02:53:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=61, z=-195} gh{x=-275, y=60, z=-201}
[02:53:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=61, z=-195} gh{x=-275, y=60, z=-201}
[02:53:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=61, z=-199} gh{x=-279, y=61, z=-200}
[02:53:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=61, z=-199} gh{x=-279, y=61, z=-200}
[02:53:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=61, z=-199} gh{x=-279, y=61, z=-200}
[02:54:07] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=61, z=-221} gh{x=-291, y=61, z=-222}
[02:54:07] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=61, z=-221} gh{x=-291, y=61, z=-222}
